"Genus_family","Country","Taxa_code","Type_1","Type_2","Site_block","Site_no","Site_name","Group","Mode","Lowest_level","Tribe","FA1","FA2","FA3","FA4","FA5","FA6","FA7","FA8","FA9","FA10","FA11","FA12","FA13","FA14","FA15","FA16","FA17","FA18","FA19","FA20","FA21","FA22","FA23","FA24","FA25","FA26","FA27","FA28","FA29","FA30","FA31","FA32","FA33","FA34","FA35","FA36","FA37","Spider_body_size","chl_a_m2_day","Width","Riparian_PC1","Catchment_PC1","s1","s2","s3","s4","s5","s6","s7","cd1","cd2","cy1","cy2","cy3","dis1","dis2","dis3","dis4","life1","life2","life3","life4","fwl1","fwl2","fwl3","fwl4","fwl5","fwl6","fwl7","fwl8","wnb1","wnb2","wnb3","wnb4","wnb5","Body_Size"
"Pisauridae","BE","Pisa","FOR","FOR","DOR_LDS","1","DOR_LDS","Arachnida","Ground","Pisauridae",NA,0.000248501248390534,0.000454369520092542,0.000263393080691085,0.000161771258910108,0.000223091381000246,0.00632164494538553,4.12981516617115e-05,0.000757097645497416,0.00573435655884612,0.22893853059679,0.00067128447827115,0.00417994613829002,0.000991379475177977,0.109930489132537,0.377715684487644,0.214404992187387,0.00163700321527041,0.00204142918930272,0.000258865784449869,0.00420112188951494,0.00484790476932426,0.00397176040757527,0.0134545462520049,0.000956498471834703,0.000272933166922693,0.000412720800776245,0.00377754126624504,0.00221814015469924,0.00019401220321553,1.51266123631991e-05,0.00339048980584936,0.0019603121784228,0.00133718245953293,0.000381243958221777,0.000228458889626555,0.000216938048666852,0.00318794018960836,5.46164147966667,0.0298611111111111,0.966,-0.145447286155679,0.534764262454003,0.0149957955713351,0.0860895699025195,0.153196922981096,1.94373072970195,1.88113145846959,0.00425114453891432,0,1.06278613472858,2.81164159581426,0.00981033355134074,0.198168737737083,2.85567909308916,2.86165093898907,1.92453829144477,0.0428384565075213,0.169391759319817,0.106675392670157,0.0418848167539267,1.05497382198953,2.75523560209424,0.955,1.43,1.185,0.2325,0.0325,0,0.04,0.04,2.79594506213211,0.0255068672334859,0.0804447351209941,0.0451275343361674,0.05297580117724,12.5
"Pisauridae","BE","Pisa","UBF","PAIR","BOE_PAIR","29","BOE_UBF","Arachnida","Ground","Pisauridae",NA,0.00025395429953894,0.000843207896686568,0.00267347573533764,0.000236282126883807,0.00446121302380138,0.0356572920932996,0.000152969977932628,0.00068084777284077,0.0068306599247543,0.187066341028136,0.000834973215110002,0.00307974026822182,0.00276887849508317,0.11148581208008,0.351396994780677,0.244981626054435,0.00489405452298085,0.00536752441385588,0.000273167473701808,0.00308731791769442,0.00780200292288353,0.00184659607761668,0.00583225266750537,0.00068003410285944,0.000338284380267455,0.00111735117826289,0.00199801625187201,0.00161684025020338,0.000596506767129569,3.7430287956328e-05,0.00334624044692093,0.00366008067696829,0.000997793217471331,0.000707789359093052,0.000438617888111276,0.000229167668801757,0.00172866275502562,5.8794550865,0.191527777777778,0.458,-0.683646592592169,0.960190860537348,0,0.0736842105263158,0.399013157894737,1.75526315789474,1.75230263157895,0.0394736842105263,0,1.44736842105263,2.32072368421053,0.194078947368421,0.660526315789474,2.45032894736842,2.62302631578947,1.85690789473684,0.262828947368421,0.751644736842105,0.471169686985173,0.382207578253707,0.878088962108731,2.13509060955519,0.485549132947977,1.41040462427746,1.39884393063584,0.803468208092486,0.445086705202312,0,0.0346820809248555,0.0346820809248555,2.14638157894737,0.069078947368421,0.375,0.0197368421052632,0.389802631578947,12.5
"Pisauridae","BE","Pisa","UBF","PAIR","MOL_PAIR","24","MOL_UBF","Arachnida","Ground","Pisauridae",NA,0.000246161551529461,0.000469208597224888,0.00043061529375819,8.1587448164301e-05,0.000557915386337309,0.00395196373703505,2.43485010536151e-05,0.000284280520207983,0.00166375644314635,0.146557654857362,0.000594573510898286,0.00518868936026545,0.00391829775512681,0.147157350682533,0.305898866226249,0.327711247482043,0.010078261804132,0.0148956045117626,0.000378601224348425,0.00411420462774504,0.00529395117827099,0.0014854490482388,0.00562657266769847,0.00105766562597455,0.000121187982228238,0.000717153884372379,0.00187730829177518,0.00138302799280502,0.000414558470722384,7.59008243458205e-05,0.00191687524200487,0.00189603280686428,0.000574406186674149,0.000108934928730258,0.000519722708095349,0.00012624987088164,0.00260181276939474,6.46086294488889,0.0231944444444444,1.15,-0.898796159176595,0.797047744993893,0.227080349003777,0.652808525415635,0.986847245735123,1.81555758128228,1.23705343577723,6.51126448756349e-05,0,0.905011503233928,1.91337847810045,0.00091157702825888,0.253461822285888,2.83572079697877,2.37028475930026,1.30864478881799,0.140382862351869,0.139829404870426,0.350045578851413,0.00364630811303555,1.62502278942571,1.89134001823154,2.73164303889495,0.235096328607779,0.115957833515085,0.0165394402035623,0.00063613231552163,0.00027262813522355,0,0,2.64175022789426,0.325432999088423,0.02461257976299,0.00273473108477666,0.00546946216955333,12.5
"Pisauridae","BE","Pisa","UBF","PAIR","ROO_PAIR","27","ROO_UBF","Arachnida","Ground","Pisauridae",NA,0.000253227896431437,0.000287227512648081,0.00078422030223866,0.000176119871370695,0.00179840380964254,0.00735657969018915,3.14972003118025e-05,0.00062307547723391,0.00430627477999403,0.19339129241149,0.000864000298996834,0.00427879019435448,0.00281849935860419,0.105593061652503,0.343480081207195,0.276030062903758,0.00526644713879251,0.00720338115683493,0.000531712950660529,0.00359888980968361,0.00691292488279415,0.00195432905274223,0.00791792301811547,0.00127056649004698,0.000444364605642951,0.00178812118382987,0.00200076496829687,0.00174321438834854,0.000781075986373015,2.73405273156289e-05,0.00745532615548983,0.00371657592449475,0.00195034131036794,0.000749132532878166,0.000340608718671679,0.000252767082310354,0.00202177754934851,6.9792520706,0.0170833333333333,0.434,-1.0311474836788,1.18921037654839,0.241280148423006,0.636618738404452,1.3970547309833,2.17840909090909,1.33921614100186,0.00858070500927644,0,1.79181354359926,0.525602968460111,0.026948051948052,0.751716141001855,2.82993970315399,1.79357606679035,0.84237012987013,1.57694805194805,0.593622448979592,1.66428571428571,0.00876623376623377,1.26165584415584,0.485,2.90189978430397,0.084660693545711,0.0384104861456778,0.00929152148664344,0.00261324041811847,0.0001244400199104,0,0,1.31688311688312,1.62467532467532,0.0448051948051948,0.00584415584415584,0.00292207792207792,12.5
"Pisauridae","BE","Pisa","UBF","PAIR","VAA_PAIR","25","VAA_UBF","Arachnida","Ground","Pisauridae",NA,0.00016669092220694,0.00043252931190532,0.000849525936463714,0.000233273992029047,0.000446403626635105,0.0566687998381518,9.7085459038477e-05,0.000942321875739785,0.0127064498633345,0.195830743890876,0.000499440606012953,0.00316575817607662,0.00193683627047086,0.113470757741092,0.31295576567587,0.173772903704001,0.00461415783309496,0.00777250873510067,0.000272736480290514,0.00409189821417383,0.00659762965544471,0.00182845777229931,0.00694955926246574,0.000887511367894546,0.00015016258289316,0.000678314049619734,0.00342321021736171,0.00172508131477035,0.000341935759962418,1.06897942764813e-05,0.0351301901927087,0.0465719585028198,0.00183797683128019,0.000842213944112005,0.000201414852623829,0.00013407815068075,0.00176302759622333,6.8928113637,0.0170833333333333,1.17,-0.312130141073375,1.28420408328787,0.0244774398154822,0.0900893758108692,0.0881360818797752,1.96052328095719,1.92124117053481,0.00272452068617558,0,1.00544904137235,2.88900100908174,0.00080726538849646,0.0601412714429869,2.95580221997982,2.91783912354044,1.93377540723656,0.0182643794147326,0.0456104944500505,0.0109135004042037,0.0131366208569119,1.0838722716249,2.88924818108327,0.482456140350877,1.50877192982456,1.97368421052632,0.495614035087719,0.109649122807018,0,0,0,2.94793138244198,0.00968718466195762,0.00665993945509586,0.0187689202825429,0.0169525731584258,12.5
"Pisauridae","BE","Pisa","UBF","PAIR","ZIJ_PAIR","30","ZIJ_UBF","Arachnida","Ground","Pisauridae",NA,0.000951854651319133,0.000671472860410437,0.00447335475656359,0.000247517262001619,0.00283531719014924,0.0373860946327379,0.000110612825187238,0.000644276717827475,0.00641999058708856,0.189672570906354,0.000500930178545008,0.00504430469383791,0.00306421362676552,0.10177995689042,0.320219294508692,0.264323774389395,0.00855999525886187,0.0110571869572492,0.000393823941551838,0.00398485366201142,0.00584036145308429,0.00210941446358166,0.00699235224538652,0.00105316323947633,0.000264616536347682,0.000448028072627119,0.00317949426594549,0.00175427148068638,0.000505457279417909,4.13127395650627e-05,0.00648576892563647,0.003267841149152,0.00214507366907564,0.000989939737584129,0.000212386585909335,0.00025682682667855,0.00211229483287749,6.11099491804348,0.0107407407407407,0.648,-1.03704414867184,0.978843435056987,0.00634249471458774,0.0954016913319239,0.0591966173361522,1.65671247357294,2.07478858350951,0.159090909090909,0,1.41966173361522,2.37949260042283,0.00528541226215645,0.630021141649049,2.69978858350951,2.72806553911205,1.79492600422833,0.0533826638477801,0.290697674418605,0.476645435244161,0.0605095541401274,0.918259023354565,2.40127388535032,0.0516304347826087,2.54891304347826,1.33423913043478,0.169836956521739,0.0176630434782609,0,0.0108695652173913,0.0108695652173913,2.39112050739958,0.472515856236786,0.0126849894291755,0.0285412262156448,0.0951374207188161,12.5
"Pisauridae","SE","Pisa","UBF","PAIR","NAR_PAIR","C0374","NAR_UBF","Arachnida","Ground","Pisauridae",NA,0.000633448178398491,0.000461126470480022,0.00101088231940299,0.000106673181723005,0.000378241707798207,0.0106642439241276,4.57754195561295e-05,0.000540151439357248,0.0193328352781867,0.238696882572365,0.000395519111466166,0.00978046931528427,0.00284709590152029,0.151884800083596,0.319457565760972,0.141106076779505,0.0186908153280327,0.0286741162541819,0.000395662714711704,0.00973817496442033,0.0115253049474937,0.00259829469774115,0.00475872817339026,0.000603700544577664,0.000589248207363888,0.000204542725618833,0.00531815664969731,0.0014424400385214,0.000292149201241212,8.60426005619013e-05,0.00181755317010136,0.00245677230218634,0.000659507433602357,0.000376433040673187,0.000145121936317148,0.0102196573225146,0.00206579030331245,6.09629753739623,0.248784722222222,4,0.45443682037214,-0.303243766038315,0.196926556379112,0.88101738860863,1.12069653073303,1.5786263844658,0.708777442719049,0.0091970802919708,0.161909646873151,1.84713242961418,1.48473917087056,0.474184820900149,1.64483414592904,2.0711151819181,1.97539103232534,1.05088633993744,0.442335766423358,0.68873826903024,0.749733675281121,0.506564411126455,1.59751308900524,1.35340314136126,0.762589928057554,1.62001308044474,0.814257684761282,0.335840418574232,0.251144538914323,0.0647482014388489,1.04485179407176,0,1.5963503649635,0.236496350364963,0.328467153284672,0.49330900243309,0.50912801192999,12.5
"Pisauridae","SE","Pisa","UBF","PAIR","NAR_PAIR","C0374","NAR_UBF","Arachnida","Ground","Pisauridae",NA,0.000188649795271686,0.000399595772515772,0.000295145783105082,0.000134116435028915,0.00027503813751637,0.00477689235917161,6.97626118939776e-05,0.000563444042303025,0.00854929695862381,0.182556475097203,0.000234412586289972,0.0109273200547956,0.00366314560486436,0.127462707440743,0.35932551273704,0.200921313275773,0.0221299512311545,0.0311330061418337,0.000525035250694129,0.00695436555411091,0.0129214844888583,0.00126748924610042,0.00323465413082367,0.00185436483101146,0.000452748599388882,0.000241417356400343,0.00283470757433922,0.00100635219398634,0.000253985903875788,9.11847771868179e-05,0.00271079266901006,0.00279374863284144,0.000835994641925682,0.000545642822236609,0.000217591618663165,0.00596402647090287,0.00168862717251607,6.09629753739623,0.248784722222222,4,0.45443682037214,-0.303243766038315,0.196926556379112,0.88101738860863,1.12069653073303,1.5786263844658,0.708777442719049,0.0091970802919708,0.161909646873151,1.84713242961418,1.48473917087056,0.474184820900149,1.64483414592904,2.0711151819181,1.97539103232534,1.05088633993744,0.442335766423358,0.68873826903024,0.749733675281121,0.506564411126455,1.59751308900524,1.35340314136126,0.762589928057554,1.62001308044474,0.814257684761282,0.335840418574232,0.251144538914323,0.0647482014388489,1.04485179407176,0,1.5963503649635,0.236496350364963,0.328467153284672,0.49330900243309,0.50912801192999,12.5
"Pisauridae","SE","Pisa","UBF","PAIR","LIS_PAIR","C0366","LIS_UBF","Arachnida","Ground","Pisauridae",NA,0.00178577227430391,0.00313526340178296,0.0236427286865582,0.000490464483959707,0.00120714344482418,0.0309414425709067,4.98111738245151e-05,0.000751715973123269,0.0191068994578544,0.259340309063579,0.00037712281266532,0.0104033599004498,0.00258740464404957,0.121147019873921,0.296396651570141,0.134379127883376,0.0112454329735884,0.0287932592131902,0.000455125956186146,0.00664421724712933,0.0102536220831113,0.00182670787104541,0.00519601482097721,0.00124329107241384,0.000524674898134536,0.000225150284451657,0.00459026891411771,0.00142149062515897,0.00029426559044243,9.88263244472599e-05,0.00233507664367941,0.00312378768613317,0.000808107751309392,0.00069430154629582,0.000208357965407789,0.0121894233581287,0.00208635995933098,7.03838004332,1.76360725308642,1.7,-0.391968233404658,0.190729871673551,0.00822149869096572,1.05212321140666,0.146867721435318,1.27066822760434,1.24445517324091,0,0.00634414859617825,1.106146941657,2.80968780792289,0.0191591924737001,1.17485591082485,1.92106679822882,2.54813171297464,1.61247541727598,0.105894811154253,0.769401442186476,0.131272765514011,0.0433656153500512,0.988247863247863,2.81623931623932,2.79347826086956,0.12697628458498,0.105237154150198,0.0454545454545455,0.0207509881422925,0,0.0507569011576135,0,1.80444758206848,0.0953053300388281,0.031768443346276,1.01764913519238,0.057572238100118,12.5
"Pisauridae","BE","Pisa","FBF","PAIR","MOL_PAIR","3","MOL_FBF","Arachnida","Ground","Pisauridae",NA,0.000150955624683583,0.000141104642991607,0.00191060499374847,0.000249494049539248,0.000137400472516567,0.0110925535449705,6.04046258039812e-05,0.000578244034022598,0.00184732076800702,0.126929589674016,0.000228796430799622,0.00161806498870786,0.00182220624890177,0.102749744827004,0.420715860771056,0.241503392716415,0.00335381203169155,0.00404570102981514,0.000393147033299289,0.00150403266958843,0.00229678917640933,0.00173831997409516,0.00305463918699736,0.000241797929693573,0.000248641768198167,0.000217188590851176,0.00251604282113972,0.000801518659550594,0.000333113285367958,7.90832230287381e-06,0.0220174359162877,0.0429976142414468,0.000947244843820603,0.000339424082355413,0.000192955813577304,9.66457039787584e-05,0.000920288506350047,6.1014613637,0.0322222222222222,1.174,-0.117135282549782,0.739524569267872,0.468514486685647,1.22171514170342,1.74772511583766,1.70161800554532,0.772506931651129,0.0405013118963881,0,0.795465118442844,0.752228363013826,0.00273544353262993,0.363851206758592,2.91737844023893,1.68621020115745,0.585896648616461,0.533606877686596,0.269162061072964,0.78138443488463,0.0113414157215487,2.19644114196324,0.746812671098944,2.63209201206256,0.339610070832457,0.125008766393155,0.0332596956308296,0.0109229258713795,0.0001051967178624,0,0,2.20281359906213,0.792497069167644,0,0.00351699882766706,0.00117233294255569,12.5
"Pisauridae","SE","Pisa","UBF","PAIR","TEM_PAIR","C0362","TEM_UBF","Arachnida","Ground","Pisauridae",NA,0.000267644930941296,0.000633816011469332,0.000262768175827122,0.000104025820884972,0.000678928108437717,0.00737951759021567,5.9714237412818e-05,0.000409800703098227,0.00274232807410499,0.143385677080631,0.000195819834516723,0.0124144844873614,0.00406675170876056,0.168716269823298,0.341116227161,0.226378648827861,0.021629594473274,0.0265450796004294,0.000518074102288642,0.00805212791383752,0.0143433213173287,0.0014562793696037,0.00301638680740179,0.000877904447700668,0.000515782122731738,0.000468075252371782,0.0021871744160142,0.00106258254235156,0.000340536825033492,0.000115328739894186,0.00121888271065758,0.00176132445782597,0.000447477302094704,0.000472039010368354,0.000131929425055902,0.00448512497981608,0.00154255160809909,6.06332265373585,0.353985119047619,1.2,0.2194088741139,0.067733518369424,0.214628232716765,1.09931193337632,1.09906621194348,1.70637104480163,0.319221506646054,0.00662259269905145,0.171104464625591,2.03707962058063,1.39918274123506,0.613577993054854,1.76872742244976,1.99037281604686,1.90606496119575,0.644610520264444,0.408048289738431,0.415004311583788,0.462847400574858,0.468224390990263,2.2929203539823,0.951622418879056,1.11808561808562,1.51749092658184,0.777952687043597,0.216865625956535,0.1095806550352,0.00072150072150072,1.27274927395934,0,1.75291750503018,0.282494969818913,0,0.53514419852448,0.606704744596612,12.5
"Pisauridae","SE","Pisa","FOR","FOR","GRA_FOR","C0356","GRA_FOR","Arachnida","Ground","Pisauridae",NA,0.000469713018788366,0.000872337561350953,0.00107005336240456,7.09041944719533e-05,0.000250196282517759,0.00444494772867381,2.49837654477852e-05,0.000386333172807124,0.0185597925267818,0.178467960248959,0.000320745277746066,0.00874490706210185,0.00687165307438267,0.166357215266264,0.381976526424006,0.152418719902035,0.00765135274105912,0.0163028022950041,0.00199990100843654,0.00943453031981179,0.00919300049292198,0.00315696795380216,0.00521687517415959,0.000481582706167029,0.000676909649197685,0.000280150541795663,0.00441976326750952,0.00178063696096835,0.000303050240422206,4.27446385748711e-05,0.00212844075019616,0.0011028245472462,0.000586719685495087,0.000449123611016895,0.000224725187103694,0.0108327814905381,0.0024281278698348,3.67286851852778,0.243426282051282,1.72,0.687810372224213,-1.19546777368627,0.0993947615569241,1.12554349716512,2.20380708894222,0.388917875404362,0.0598194719816341,0,0.0766983199415632,2.46718146718147,0.920901596577272,0.651257435041219,1.961024731295,1.93521513791784,1.83783783783784,1.35778635778636,1.61389961389961,1.09266409266409,0.961546488573516,1.63889178754044,1.46848739495798,0.182773109243697,2.16247139588101,0.82837528604119,0.288329519450801,0,0,0,0.263048016701461,0,0.225868725868726,1.82432432432432,0,0.243243243243243,0.788080707435546,12.5
"Pisauridae","SE","Pisa","UBF","PAIR","TEM_PAIR","C0362","TEM_UBF","Arachnida","Ground","Pisauridae",NA,0.000264156288161519,0.000382897372564363,0.000751454603794701,9.77128303172845e-05,0.00116806838549693,0.0291718651321695,5.88504780523703e-05,0.000342341607405013,0.00460183622004976,0.196862352556092,0.000234087715910608,0.00811196934708227,0.00231242680292785,0.186980013584442,0.321466909331136,0.165809841123121,0.0112228724495219,0.0132479160918559,0.000538661407079436,0.0125640265453192,0.0156572030712688,0.00220143951672822,0.00441746792978318,0.000394770647980115,0.000618581321684556,0.000639482600565369,0.00272586609708738,0.0011241576799543,0.000171097330548152,7.32422708137068e-05,0.00189831202646083,0.00233548492197321,0.000468735462592744,0.000566007766490177,0.000138702695986263,0.00833228958940277,0.00204689919818038,6.06332265373585,0.353985119047619,1.2,0.2194088741139,0.067733518369424,0.214628232716765,1.09931193337632,1.09906621194348,1.70637104480163,0.319221506646054,0.00662259269905145,0.171104464625591,2.03707962058063,1.39918274123506,0.613577993054854,1.76872742244976,1.99037281604686,1.90606496119575,0.644610520264444,0.408048289738431,0.415004311583788,0.462847400574858,0.468224390990263,2.2929203539823,0.951622418879056,1.11808561808562,1.51749092658184,0.777952687043597,0.216865625956535,0.1095806550352,0.00072150072150072,1.27274927395934,0,1.75291750503018,0.282494969818913,0,0.53514419852448,0.606704744596612,12.5
"Tetragnathidae","NO","Tetr","UBF","PAIR","HSK_PAIR","21","HSK_UBF","Arachnida","Web","Tetragnathidae",NA,0.0013770702206892,0.00460135548475978,0.00312809962315714,0.000333481780512117,0.000471265464522442,0.0174879851132948,7.84793502904496e-05,0.00223390247476872,0.013867415068942,0.298447597650668,0.000915531240606348,0.0191973601636201,0.00259698200436833,0.0457405602400788,0.303521477519312,0.170654022121696,0.00549509027420381,0.0120927805591799,0.000488939049590132,0.0480614142810522,0.0130155249466343,0.00443543852598716,0.00768552972073737,0.00191217602096205,0.000288657265020802,0.00111271439088253,0.0034147864009264,0.00319630276221766,0.000533660288582721,0.000109306387126738,0.00530659460567106,0.00228790650248155,0.00124874804324437,0.000598140603286003,0.000231996382510007,0.000496284715316198,0.00333542275310085,2.74046812955172,0.752822580645161,2.354,0.230552574149478,-0.567293071260148,0.0351026635588849,0.249068110243226,2.70424399053431,1.09921845808943,0.12216652136007,0.0138248847926267,0.0239755884917175,2.89573732718894,0.105321335160045,0.139914684269523,1.90017659199687,2.51312207533406,2.55587557603687,1.68548387096774,0.889400921658986,2.20103686635945,2.55308208440459,0.238007148680003,0.3625,0.00238095238095238,0.806279620853081,2.14218009478673,0.845379146919431,0.023696682464455,0.0118483412322275,0,0.0762124711316397,0,0,0.73963133640553,1.79032258064516,0.0898617511520737,0.405666220702641,6.476666667
"Tetragnathidae","NO","Tetr","UBF","PAIR","SAN_PAIR","35","SAN_UBF","Arachnida","Web","Tetragnathidae",NA,0.000699554507013871,0.00090204023604357,0.00264776347633885,0.000135319022551572,0.000299186104636923,0.00938093650424165,2.70604719453962e-05,0.00130829524370786,0.0285515444582392,0.427359624442723,0.00071054533940128,0.0140611653322256,0.00195427003816261,0.0497019966342391,0.267218905512753,0.143489234405808,0.00629307413992813,0.0116034629622429,0.000348742311580572,0.00239498174424091,0.00598203181145901,0.0031429641807692,0.00488036687833343,0.00119620050503258,0.000451080355124897,0.00069837641394847,0.00219538387539473,0.00211881134050813,0.000887287337310421,8.43918101791443e-05,0.00277528771532545,0.000946238138218759,0.00129090819758022,0.000727830251312115,0.0001890602678482,0.000476946960973854,0.00286913107265806,6.77333169939216,0.393504901960784,4.588,-0.349608593043603,-0.161599359216589,0.104775104775105,0.631893756893757,1.94441381941382,1.38207700707701,0.53502541002541,0.0170940170940171,0.0808500808500809,2.52447552447552,0.413389350889351,0.216476091476091,1.80110055110055,2.06913025663026,1.96241258741259,1.17022792022792,1.26068376068376,1.5278749028749,2.16770766446792,0.554141614616777,0.457683215130024,0.273286052009456,2.04556354916067,0.994604316546763,0.329736211031175,0.00299760191846523,0.00959232613908873,0,0.262582056892779,0,0.0705128205128205,1.51923076923077,0.705128205128205,0.551282051282051,0.239775755904788,6.476666667
"Tetragnathidae","NO","Tetr","FOR","FOR","HSK_FOR","20","HSK_FOR","Arachnida","Web","Tetragnathidae",NA,0.000752784087572964,0.000484272882723559,0.00379487697478171,0.000112288114401703,0.000409915243919897,0.0238888347353578,2.68239529139977e-05,0.00223752735208518,0.0172531237639877,0.248967859372837,0.000707280301122423,0.0141191319713361,0.00374306663678265,0.163128710069647,0.273619538263867,0.11876471000416,0.0155830047047942,0.0462856559039242,0.000807169511108207,0.0201647019146432,0.00696289784568309,0.0028415835887717,0.00643494427904691,0.00237870535306673,0.000443581480153318,0.000654198187121148,0.00791428312048695,0.00516271938840146,0.000316245679069129,0.000199896653515514,0.00418850039659082,0.00161338979984375,0.00197237393516352,0.00070667661745728,0.000195231049625444,0.000533624138449669,0.00262987272558593,4.4858333335,0.235740740740741,2.81,0.437613335680254,-1.01724095088767,0.0360816822754539,0.502987666136455,2.43292498673122,1.00434619673374,0.113903399197517,0.0069204152249135,0.00981950808940428,2.83286897646759,0.465775340342814,0.295687432365633,2.15229025367434,1.72317166400211,2.12330509744005,1.60794097050585,0.877508650519031,1.55958138603035,1.47061644978312,1.02444371454788,1.28298245614035,0.0540350877192982,1.41130604288499,1.58724968988127,0.761226298068403,0.0736044657097289,0.040829346092504,0,0.03125,0,0,1.05882352941176,0.653979238754325,0.145328719723183,1.1523049447483,6.476666667
"Tetragnathidae","NO","Tetr","FOR","FOR","FRO_FOR","13","FRO_FOR2","Arachnida","Web","Tetragnathidae",NA,0.000384530778519912,0.000905428655080771,0.00111357876016505,5.867715313814e-05,0.000336023485748858,0.00879522751294638,0.000238091161109121,0.00120677605846055,0.00969392197220961,0.278799559097009,0.00100440016512533,0.0230724884719584,0.0072258870388556,0.0937717766425555,0.31754560052047,0.143414497586949,0.0152326467256488,0.0296936454213267,0.000684259217164045,0.0386526830909651,0.0110039313135255,0.0018409601924007,0.00267320405343138,0.000578176806752379,0.000175668768391621,0.000425713416736604,0.000859483448893847,0.00216670817341932,0.000270644328304076,0.000121046672576429,0.00240242573435039,0.000937554045638629,0.00165402117604323,0.000626829037968934,0.000184936819349209,0.000265910604949563,0.0019830858918628,NA,0.0236111111111111,2.64,0.566467639756174,-0.765014193309626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.476666667
"Tetragnathidae","NO","Tetr","UBF","PAIR","GAU_PAIR","18","GAU_UBF","Arachnida","Web","Tetragnathidae",NA,0.000570604156882533,0.000917237892727413,0.00237819224985039,6.81589205184355e-05,0.000587737923743239,0.0143565028971961,1.08714625131839e-05,0.000767312280284905,0.0182900048999496,0.286703922645273,0.000695753334847352,0.0131946644585097,0.00288627199977556,0.114788388747561,0.293528712324023,0.145358538355233,0.0094912515080439,0.0195674705168209,0.000439650953578148,0.0426563098880424,0.0110075622579202,0.00259191103022229,0.00565264052894109,0.000943242714077026,0.000331202739922622,0.000712323220326454,0.00213718028988258,0.00376914515258609,0.00013725003043316,9.7036507231356e-05,0.00116407469201187,0.000657033031066475,0.000598168893400228,0.000414590860165231,6.56521226422693e-05,0.000261551259417607,0.0022018772543801,5.83941865083333,0.698194444444444,2.15,-0.347402549667427,0.407986377109535,1.01236125697966,1.39634577266671,1.18939898802912,0.929898979214048,0.462934362934363,0,0.781192151055165,0.522504892367906,0.340667477653779,1.87681810969482,1.41174923875511,0.753984792732347,0.362426614481409,0.188519243313764,0.184344422700587,0.207436399217221,1.51515311789285,1.81768657111123,0.0449438202247191,0,2.69318181818182,0.284090909090909,0.125,0.0113636363636364,0,0,2.48235294117647,0,0.00587084148727984,0.463796477495108,0.0469667318982387,2.47749510763209,0.836142499421332,6.476666667
"Tetragnathidae","NO","Tetr","UBF","PAIR","HMI_PAIR","25","HMI_UBF","Arachnida","Web","Tetragnathidae",NA,0.000626821317728136,0.000464129347437977,0.00520768121947353,0.000110496401201311,0.00330712551781662,0.12485941787126,8.62047197236064e-05,0.000795791784680643,0.0500653001334087,0.276394608491041,0.00119138649652687,0.00911143256127277,0.00192018217257233,0.0986060415486306,0.242969193530359,0.10907150198051,0.00526928166395583,0.016290279211271,0.000428719343431183,0.0275690678406688,0.00604462022267757,0.00216916855409822,0.00512991929469845,0.000447078256040939,0.00028146965425656,0.000293148777392369,0.00155245591153022,0.00191201171496705,0.000149851456562494,2.83917712953373e-05,0.00249119269876567,0.00137532541757571,0.000587766051397422,0.00107339458467391,0.000103714770638166,0.000200718777840542,0.00181510893261798,5.26225445629412,0.750130208333332,1.868,0.329945951779275,-0.316228218891464,0.0247221520586007,0.258709059526817,2.7355550644102,0.933590132188263,0.0813810305632735,0.00467289719626168,0.0154710785551907,2.92990654205607,0.135135135135135,0.10021470068199,1.97188894501979,2.55553275237855,2.6206191588785,1.76672021028037,1.03504672897196,2.24642231308411,2.43133531658122,0.388737683819651,0.442857142857143,0.00476190476190476,0.802058590657165,2.21060965954078,0.785431512272367,0.0118764845605701,0.00237529691211401,0,0.0490654205607477,0,0,0.700934579439252,1.85747663551402,0.0630841121495327,0.394947743945332,6.476666667
